EU CODE,EU Description,Local item code,Product,QTY,Sales,Product Line,Company,Country,Suppliers,PROJECT CATEGORY,Animal Type,Period
11780,ADD ONE CHAT SACHETS b/30*10 g,72955,ADD ONE SALMON 30x10 GRS.,82,550,ADD,NUSERGA,Spain,DECHRA,PHARMA (&NUT),Companion,YTD May 2026
11564,PRESC FEL C/D URIN STRESS PLT sac/8 kg 605948,160472PD,FELINE C/D STRESS 8 KG.,8,550,HILLS PRESC,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
54872,AMITY PREMIUM BEEF & RICE 4 KG,230292,AMITY PREMIUM BEEF & RICE 4 KG,93,550,AMITY,NUSERGA,Spain,"ALINATUR PETFOOD, S.L.",Pet Food,Companion,YTD May 2026
31154,TEST DE FLUORESCEINA CON 100 TIRAS ESTERILES,81345,TEST DE FLUORESCEINA CON 100 TIRAS ESTERILES,30,549,TEST,NUSERGA,Spain,EVEREST,Medical Supplies,Companion,YTD May 2026
31889,CANINE LIGHT SMALL&MINIATURE 1.5 KG.,162283SP,CANINE LIGHT SMALL&MINIATURE 1.5 KG.,50,548,HILLS SPLAN,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
22662,AVET CAT WEIGHT BALANCE 1.5 KG. PVP 19.99,199410,AVET CAT WEIGHT BALANCE 1.5 KG. PVP 19.99,43,546,AVET,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
4086,FRANGO/ALOE CAO 10X150G 684-1064256,300133,SCHESIR DOG GELATINA POLLO CON ALOE CAJA (10 LATAS X 150GR),37,546,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
34978,BRAVERY CAT SOPA SALMON & PUMPKIN CAJA (24 SOBRES X 40G),230223,BRAVERY CAT SOPA SALMON & PUMPKIN CAJA (24 SOBRES X 40G),49,546,BRAVERY,NUSERGA,Spain,"ALINATUR PETFOOD, S.L.",Pet Food,Companion,YTD May 2026
27682,ANIMA STRATH TOMILLO 250ML,71247,ANIMA STRATH TOMILLO 250ML,22,545,ANIMA,NUSERGA,Spain,STANGEST,PHARMA (&NUT),Companion,YTD May 2026
32309,ANALISIS LABORATORIO C.V. ZARPAS,140533,ANALISIS LABORATORIO C.V. ZARPAS,5,544,GASSET,NUSERGA,Spain,GASSET,Medical Supplies,Companion,YTD May 2026
24548,ANALISIS LABORATORIO C.V. PARQUE NATURAL,140484,ANALISIS LABORATORIO C.V. PARQUE NATURAL,5,543,GASSET,NUSERGA,Spain,GASSET,Medical Supplies,Companion,YTD May 2026
23403,COLLAR ECOPROTEC 30 MARINO,40295,COLLAR ECOPROTEC 30 MARINO#,60,543,COLLAR,NUSERGA,Spain,B BRAUN,Medical Supplies,Companion,YTD May 2026
12274,PRESC FEL K/D J/D KIDNEY+MOBI. sac/3 kg 606142,162546PD,FELINE K/D + MOBILITY 3 KG.,15,543,HILLS PRESC,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
65150,CANINE VetEss ADULT 1+ DenHlth 13 KG,162278SP,CANINE VetEss ADULT 1+ DenHlth 13 KG,10,543,HILLS VE,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
35956,VITADUAL ECTOINA 10 ML.,74172,VITADUAL ECTOINA 10 ML.,60,542,VITADUAL,NUSERGA,Spain,CHEMICAL IBERICA,PHARMA (&NUT),Companion,YTD May 2026
40636,STEROVET 10 X 1L (3690890),40636,STEROVET 1000 ML (UNITARIO)#,163,542,STEROVET,NUSERGA,Spain,B BRAUN,PHARMA (&NUT),Companion,YTD May 2026
41416,ANALISIS LABORATORIO C.V. ZOCOCAN,140815,ANALISIS LABORATORIO C.V. ZOCOCAN,3,542,GASSET,NUSERGA,Spain,GASSET,Medical Supplies,Companion,YTD May 2026
30604,CONECTA 03ABD 135 ML,73261,CONECTA 135 ML.,26,541,CONECTA,NUSERGA,Spain,VETNOVA,PHARMA (&NUT),Companion,YTD May 2026
65122,"SPECIF FRD WEIGHT REDUCTION sac/1,6kg",180377,SPECIFIC CAT FRD WEIGHT REDUCTION 1'6 KG.,40,540,SPECIFIC,NUSERGA,Spain,DECHRA,Pet Food,Companion,YTD May 2026
18477,HYALORAL RP Y RM 270 COMP (HASTA 20KG),73194,HYALORAL RAZA PEQUEÑA-MEDIANA 270 COMP. (ENVASE CLINICO),7,540,HYALORAL,NUSERGA,Spain,OPKO,PHARMA (&NUT),Companion,YTD May 2026
31966,STERICAN G21 25MM C100 VERD 4657543,40164,STERICAN 21GX1 0'80x25 VERDE#,186,540,STERICAN,NUSERGA,Spain,B BRAUN,Medical Supplies,Companion,YTD May 2026
17491,PRAZITEL GATOS 24 COMP,70429,PRAZITEL GATOS 24 COMP.,15,540,PRAZITEL,NUSERGA,Spain,ECUPHAR,PHARMA (&NUT),Companion,YTD May 2026
45645,AKIBALL,72255,AKIBALL,89,539,AKIBALL,NUSERGA,Spain,FATRO,Hygiene & Care,Companion,YTD May 2026
42638,ORALADE GI PERROS/GATOS CAJA 6x500 ML.,74586,ORALADE GI PERROS/GATOS CAJA 6x500 ML.,15,539,ORALADE,NUSERGA,Spain,ECUPHAR,PHARMA (&NUT),Companion,YTD May 2026
32514,CANERGY 100 MG CAO 60 CP 042516,72910,CANERGY 100MG 60 COMP.,21,538,CANERGY,NUSERGA,Spain,DECHRA,PHARMA (&NUT),Companion,YTD May 2026
9153,PLASMORAL INMUNITY 60 CP.,73187,PLASMORAL INMUNITY 60 COMP.,23,538,PLASMORAL,NUSERGA,Spain,OPKO,PHARMA (&NUT),Companion,YTD May 2026
72099,EXPOSITOR PARA PERROS MARVEL (16 UDS.),2801927,EXPOSITOR PARA PERROS MARVEL 16 UDS.,10,538,EXPOSITOR,NUSERGA,Spain,FOR FAN PETS,Accessories,Companion,YTD May 2026
30528,"SCH Atún con calamar 12X70g. Complemento húmedo, gelatina en lata.",300512,SCHESIR COMPLEMENTOS CAT GELATINA ATUN CON CALAMARES CAJA (12 LATAS X 70GR),53,536,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
36031,PRO-ACID DERM 100 ML,73927,PRO-ACID DERM 100 ML,58,536,PRO-ACID,NUSERGA,Spain,CHEMICAL IBERICA,PHARMA (&NUT),Companion,YTD May 2026
41985,DIALIX UT FORTE 10 45 COMP,73219,DIALIX FORTE UT-10 45 COMP.,16,535,DIALIX,NUSERGA,Spain,VETNOVA,PHARMA (&NUT),Companion,YTD May 2026
36282,EFFIPRO SPRAY 500ML,70568,EFFIPRO SPRAY 500 ML.,16,535,EFFIPRO,NUSERGA,Spain,VIRBAC,PHARMA (&NUT),Companion,YTD May 2026
26114,ADVANCE DOG DENTAL CARE STCK MINI 13X90 GR. PVP 2.99,199549,ADVANCE DOG DENTAL CARE STCK MINI 13X90 GR. PVP 2.99,23,535,ADVANCE,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
39733,PLAQTIV+ DENTÍFRICO 70 GR,74574,PLAQTIV+ DENTÍFRICO 70 GR,54,535,PLAQTIV+,NUSERGA,Spain,ECUPHAR,Hygiene & Care,Companion,YTD May 2026
72100,EXPOSITOR PARA PERROS STITCH (16 UDS.),2801928,EXPOSITOR PARA PERROS STICH 16 UDS.,10,535,EXPOSITOR,NUSERGA,Spain,FOR FAN PETS,Accessories,Companion,YTD May 2026
8384,AVET ARTICULAR CARE + 7 AÑOS CANINE 12 KG. PVP 69.99 SPC,199792,AVET ARTICULAR CARE + 7 AÑOS CANINE 12 KG. PVP 69.99 SPC,12,534,AVET,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
16820,ADV DIET DOG ARTI.CARE REDUCED sac/12 kg 923674,199801,AVET ARTICULAR CARE REDUCED CAL. CANINE 12 KG. PVP 69.99 SPC,12,534,AVET,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
22955,GASTEEL VET 30 SOBRES,75088,GASTEEL VET 30 SOBRES,39,534,GASTEEL,NUSERGA,Spain,HEEL,Hygiene & Care,Companion,YTD May 2026
30383,FELIN Arena Gatos Bentonita Blanca aroma talco bebé 1x20L,600006,FELIN ARENA AROMA TALCO BEBE 20L BENTONITA BLANCA,54,533,FELIN,NUSERGA,Spain,NETAS,Pet Food,Companion,YTD May 2026
40027,BRAVERY DOG STEW TORO CAJA (12 LATAS X 415 GR),230164,BRAVERY DOG STEW TORO CAJA (12 LATAS X 415 GR),18,533,BRAVERY,NUSERGA,Spain,"ALINATUR PETFOOD, S.L.",Pet Food,Companion,YTD May 2026
72084,DOUXO S3 PYO CHAMPO 500ML,74759,DOUXO S3 PYO CHAMPU 500 ML,20,532,DOUXO,NUSERGA,Spain,CEVA,Hygiene & Care,Companion,YTD May 2026
12043,BRAVECTO 112.5MG CAO 2-4.5KG 1PIPET,30135,BRAVECTO PIPETA 112.5 MG. 2-4.5 Kg. 1x1 PIP. Eu8-VS,31,532,BRAVECTO,NUSERGA,Spain,MSD,PHARMA (&NUT),Companion,YTD May 2026
27184,CONDROCARE 30 COMPRIMIDOS,71359,CONDROCARE 30 COMPRIMIDOS,21,531,CONDROCARE,NUSERGA,Spain,STANGEST,PHARMA (&NUT),Companion,YTD May 2026
51408,"NVD HG ADULT MINI 1,5 KG. PVP 12,95",199758,"NVD HG ADULT MINI 1,5 KG. PVP 12,95",64,531,Nature's variety,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
29091,DIGESTOLAC PLUS 30 ML,74016,DIGESTOLAC PLUS 30 ML,85,530,DIGESTOLAC,NUSERGA,Spain,CHEMICAL IBERICA,PHARMA (&NUT),Companion,YTD May 2026
3960,SCH Kitten Atún y Aloe Gelatina 14x85gr,300029,SCHESIR CAT GELATINA KITTEN ATUN CON ALOE CAJA (14 LATAS X 85GR),40,530,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
28520,"NVD NO GRAIN PUPPY MED SALMON 10 KG. PVP 62,95",199700,"NVD NO GRAIN PUPPY MED SALMON 10 KG. PVP 62,95",18,529,Nature's variety,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
8308,ANALISIS LABORATORIO EQUIDOS CV SAN JORGE SLP,140863,ANALISIS LABORATORIO EQUIDOS CV SAN JORGE SLP,3,529,ANALISIS,NUSERGA,Spain,GASSET,Medical Supplies,Companion,YTD May 2026
33509,PIPER CAT ATUN STERILIZED 100G,220023,PIPER CAT STERILISED TUNA GRAIN FREE(10X100GR) (ATÚN),55,529,PIPER,NUSERGA,Spain,PROBIAN,Pet Food,Companion,YTD May 2026
24659,URO CHEM 60 COMP.,73930,URO CHEM 60 COMP.,35,528,URO,NUSERGA,Spain,CHEMICAL IBERICA,PHARMA (&NUT),Companion,YTD May 2026
25024,"TROVETPLUS CAT ADULT RENAL OXALATE CHICKEN 1,2 kg",550010,"TROVETPLUS CAT ADULT RENAL OXALATE CHICKEN 1,2 kg",66,528,TROVET+,NUSERGA,Spain,VISAN,Pet Food,Companion,YTD May 2026
30876,TRV CAO ADULT HIPO VEADO 10KG,550055,TROVETPLUS DOG ADULT HYPOALLERGENIC VENISON 10 kg,14,528,TROVET+,NUSERGA,Spain,VISAN,Pet Food,Companion,YTD May 2026
11865,"SCH Atún con pollo 12X85g. C&B húmedo, gelatina en bolsa.",300380,SCHESIR CAT GELTATINA ATUN CON POLLO CAJA (20 SOBRES X 85GR),45,527,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
17844,ENROX 15 MG 100 COMP,70575,ENROX SABOR 15 MG. 100 COMP.,12,526,ENROX,NUSERGA,Spain,VIRBAC,PHARMA (&NUT),Production,YTD May 2026
22384,JERINGA 3 CUERPOS 5 ML LUER SLIP CENTRAL S/AGUJA (100UDS) (CCAR00501000) (NUSERGA+),82035,JERINGA 3 CUERPOS 5 ML LUER SLIP CENTRAL S/AGUJA (100UDS) (CCAR00501000) (NUSERGA+),126,526,JERINGA,NUSERGA,Spain,"NACATUR 2 ESPAÑA, S.L.",Medical Supplies,Companion,YTD May 2026
5461,"SCH Atún con lubina 12X85. C&B húmedo, gelatina en lata.",300349,SCHESIR CAT GELATINA ATUN CON LUBINA CAJA (14 LATAS X 85GR),42,526,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
26797,"LACTADIET CALOSTRO 300 GR (40*7,5GR)",73101,LACTADIET CALOSTRO PERRO 300 GRS. (40 sobres 7'5 gr.),23,525,LACTADIET,NUSERGA,Spain,OPKO,PHARMA (&NUT),Companion,YTD May 2026
59339,SPECIFIC FIW-P DIGESTIVE SUPPORT 12X85G,180499,SPECIFIC CAT FIW-P DIGESTIVE SUPPORT (12 SOBRES X 85GR.),49,524,SPECIFIC,NUSERGA,Spain,DECHRA,Pet Food,Companion,YTD May 2026
6897,"M&D Adulto, raza grande 12kg",440035,"MARLY & DAN Adulto, raza grande 12kg",16,524,MARLY & DAN,NUSERGA,Spain,MARLY & DAN,0,Companion,YTD May 2026
32696,COLAID 90 CAPS,71448,COLAID 90 CAPS,10,524,COLAID,NUSERGA,Spain,VET PLUS,PHARMA (&NUT),Companion,YTD May 2026
19163,ROTORES 10 PARAMETROS PRE-OPERATORIO,120093,ROTORES 10 PARAMETROS PRE-OPERATORIO,39,523,ROTORES,NUSERGA,Spain,"MATERLAB, S.L.",Medical Supplies,Companion,YTD May 2026
28220,FELINE S/D BOLSITA 12X85 GRS.,162654PD,FELINE S/D BOLSITA 12X85 GRS.,32,523,HILLS PRESC,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
51736,SP FDW FOOD ALLERGY 7*100GR 222012,180392,SPECIFIC CAT FDW FOOD ALLERGY MANAGEMENT CAJA (7 BOLSITAS X 100GR.),67,523,SPECIFIC,NUSERGA,Spain,DECHRA,Pet Food,Companion,YTD May 2026
35679,"SCH Atún con aloe 12X70g. Complemento húmedo, gelatina en lata.",300500,SCHESIR CAT GELATINA ATUN CON ALOE CAJA (12 LATAS X 70GR) (NEW),55,523,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
29127,CIMALGEX 80 MG 32 CP(425622),70874,CIMALGEX 80 MG. 32 COMP.,11,523,CIMALGEX,NUSERGA,Spain,VETOQUINOL,PHARMA (&NUT),Companion,YTD May 2026
15169,GR BOLSA DONUT DE PIEL DE BUEY RODEADO DE POLLO 11CM 25 UNID,450002,DONUT DE PIEL DE BUEY RODEADO DE POLLO 11 CMS. 25 UDS. (SNACK NATURAL),12,522,DONUT,NUSERGA,Spain,NEFTYS FARMA,Pet Food,Companion,YTD May 2026
37346,PROHIBEX S-M 0-25 KGS. 6 CHEWS SABROSOS,74588,PROHIBEX S-M 0-25 KGS. 6 CHEWS SABROSOS,59,521,PROHIBEX,NUSERGA,Spain,ECUPHAR,PHARMA (&NUT),Companion,YTD May 2026
32432,RAFI CAT PATE VACUNO CAJA (10 SOBRES X 100GR),390034,RAFI CAT PATE VACUNO CAJA (10 SOBRES X 100GR),57,521,RAFI,NUSERGA,Spain,NEFTYS FARMA,Pet Food,Companion,YTD May 2026
7823,ZIPYRAN PLUS SABOR GRANDE 32 CP,74738,ZIPYRAN PLUS SABOR 32 COMP. PERRO GRANDE,8,520,ZIPYRAN,NUSERGA,Spain,NEFTYS FARMA,PHARMA (&NUT),Companion,YTD May 2026
43501,PREVENDOG 35CM (2 COLLARES),74862,PREVENDOG COLLAR 35 CMS. (2 COLLARES),32,520,PREVENDOG,NUSERGA,Spain,VIRBAC,PHARMA (&NUT),Companion,YTD May 2026
61901,TROVETPLUS DOG PUPPY HYPOALLERGENIC TURKEY 3 kg,550040,TROVETPLUS DOG PUPPY HYPOALLERGENIC TURKEY 3 kg,44,520,TROVET+,NUSERGA,Spain,VISAN,Pet Food,Companion,YTD May 2026
44341,SC CT AFTER DARK POULET b/80 g,300386,SCHESIR CAT DARK FILETES POLLO CAJA (12 LATAS X 80G),41,520,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
8301,ANALISIS LABORATORIO HOSPITAL VETERINARIO UCAM,140860,ANALISIS LABORATORIO HOSPITAL VETERINARIO UCAM,4,520,ANALISIS,NUSERGA,Spain,GASSET,Medical Supplies,Companion,YTD May 2026
511,"MILPRO 12,5/125 MG DU?E PSY 48 TABL.",74830,MILPRO PERROS 48 COMP,4,520,MILPRO,NUSERGA,Spain,VIRBAC,PHARMA (&NUT),Companion,YTD May 2026
25696,LLAVE DE 3 VIAS CON ALARGADERA 25CM (25UDS) (DCPR0014) (NUSERGA+),82056,LLAVE DE 3 VIAS CON ALARGADERA 25CM (25UDS) (DCPR0014) (NUSERGA+),53,520,LLAVE,NUSERGA,Spain,"NACATUR 2 ESPAÑA, S.L.",Medical Supplies,Companion,YTD May 2026
18927,ANALISIS LABORATORIO C.V. YAYVET,140149,ANALISIS LABORATORIO C.V. YAYVET,6,519,GASSET,NUSERGA,Spain,GASSET,Medical Supplies,Companion,YTD May 2026
26336,JERINGA INSULINA 1ML S/AGUJA (100UDS) (CCAR00011000) (ALIANZAVET),82043,JERINGA INSULINA 1ML S/AGUJA (100UDS) (CCAR00011000) (ALIANZAVET),78,519,JERINGA,NUSERGA,Spain,"NACATUR 2 ESPAÑA, S.L.",Medical Supplies,Companion,YTD May 2026
21826,BRAVERY CAT STERILIZED CHICKEN 600 GR,230007,BRAVERY CAT STERILIZED CHICKEN 600 GR,144,519,BRAVERY,NUSERGA,Spain,"ALINATUR PETFOOD, S.L.",Pet Food,Companion,YTD May 2026
26747,ATUM SCH GATO CALDO 12X85G21153005,300355,SCHESIR CAT AGUA ATUN CAJA (14 LATAS X 85GR),45,519,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
30562,AT/ANCHOVA G CALDO 12X85G 21153105,300356,SCHESIR CAT AGUA ATUN CON ANCHOVETAS CAJA (14 LATAS X 85GR),45,518,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
35302,EFFIPRO SPRAY 250 ML.,70574,EFFIPRO SPRAY 250 ML.,27,518,EFFIPRO,NUSERGA,Spain,VIRBAC,PHARMA (&NUT),Companion,YTD May 2026
26112,MONOSYN VIOLET 3/0 DS24 70 CM (CAJA 36 UDS)#,44612,MONOSYN VIOLET 3/0 DS24 70 CM (CAJA 36 UDS)#,3,518,MONOSYN,NUSERGA,Spain,B BRAUN,Medical Supplies,Mix,YTD May 2026
19218,PROPALIN JARABE 30 ML(0319088),70826,PROPALIN SYRUP 30 ML.,36,516,PROPALIN,NUSERGA,Spain,VETOQUINOL,PHARMA (&NUT),Companion,YTD May 2026
27802,"ADVANCE CAT ADULT CHICKEN & RICE 1,5 KG PVP 15.99 SPC",190793,"ADVANCE CAT ADULT CHICKEN & RICE 1,5 KG PVP 15.99 SPC",50,516,ADVANCE,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
31296,PIPER CAT SALMON 100G,220021,PIPER CAT SALMON GRAIN FREE(10X100GR) (SALMÓN),53,515,PIPER,NUSERGA,Spain,NEFTYS FARMA,Pet Food,Companion,YTD May 2026
30303,"ADVANCE CAT STERILIZED TURKEY 1,5 KG. PVP 16.99",199509,"ADVANCE CAT STERILIZED TURKEY 1,5 KG. PVP 16.99",47,515,ADVANCE,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
17248,ENV PIRULETA DE POLLO 100GR,450012,PIRULETA DE POLLO BOLSA 100 GRS (SNACK NATURAL),308,514,PIRULETA,NUSERGA,Spain,NEFTYS FARMA,Pet Food,Companion,YTD May 2026
9096,ADULT CORDERO/ARROZ R.GRANDES 18KG (BREEDER),150108,EUKANUBA ADULT CORDERO/ARROZ R.PEQ/MED 18KG (BREEDER),12,513,EUKANUBA,NUSERGA,Spain,PROBIAN,Pet Food,Companion,YTD May 2026
59044,SERINGA 2/3ML 3PCS LUER CX100 VN,570064,"JERINGA DESECHABLE (100 UDS.), LUER SLIP, CENTRICA, 3 COMPONENTES, 2/3 ML (VETNORDIC)",95,512,JERINGA,NUSERGA,Spain,VETNORDIC,Medical Supplies,Companion,YTD May 2026
22895,BREKKIES EXCEL DOG MIX BUEY 20 KG.,190115,BREKKIES EXCEL DOG MIX BUEY 20 KG.,15,512,BREKKIES,NUSERGA,Spain,AFFINITY,Pet Food,Companion,YTD May 2026
29109,"PGA (VET-EE6990/2-30) 9/0 DOBLE AG. ESP. 3/8 DE CIR. 6.4mm. PREMIUM, 30CM VIOETA (12 UDS) (ATRAMAT)",82781,"PGA (VET-EE6990/2-30) 9/0 DOBLE AG. ESP. 3/8 DE CIR. 6.4mm. PREMIUM, 30CM VIOETA (12 UDS) (ATRAMAT)",2,512,ARTAMAT,NUSERGA,Spain,ATRAMAT,Medical Supplies,Companion,YTD May 2026
31476,DENTICAN PASTA DENTAL 100 ML.,71206,DENTICAN PASTA DENTAL 100 ML.,116,512,DENTICAN,NUSERGA,Spain,STANGEST,Hygiene & Care,Companion,YTD May 2026
51758,VETILEA GASTRO ST ENVASE CLINICO 8x15 COMP.,77418,VETILEA GASTRO ST ENVASE CLINICO 8x15 COMP.,8,512,VETILEA,NUSERGA,Spain,VETILEA,PHARMA (&NUT),Companion,YTD May 2026
51211,CARDOTEK PLUS 68 (AZUL) HASTA 11 KG.,50003,CARDOTEK PLUS 68 (AZUL) HASTA 11 KG.,20,511,CARDOTEK,NUSERGA,Spain,BOEHRINGER,PHARMA (&NUT),Companion,YTD May 2026
8423,TIOBARBITAL 1gr VIAL,40175,TIOBARBITAL 1 (CAJA 50 UDS)#,2,510,TIOBARBITAL,NUSERGA,Spain,B BRAUN,PHARMA (&NUT),Companion,YTD May 2026
13497,ADAPTIL RECAMBIO 48ML,72641,ADAPTIL RECAMBIO 48 ML.,38,510,ADAPTIL,NUSERGA,Spain,CEVA,PHARMA (&NUT),Companion,YTD May 2026
17417,VETGASTRIL PLUS 48 COMP,73193,VET GASTRIL PLUS 48 COMP.,17,507,VET,NUSERGA,Spain,OPKO,PHARMA (&NUT),Companion,YTD May 2026
65137,CANINE METABOLIC CORDERO Y ARROZ 12 KG.,162516PD,CANINE METABOLIC CORDERO Y ARROZ 12 KG.,7,507,HILLS PRESC,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
5890,VETILEA FIRMACTIN ST E.CLINICO 8x15,77430,VETILEA FIRMACTIN ST E.CLINICO 8x15,7,507,VETILEA,NUSERGA,Spain,VETILEA,PHARMA (&NUT),Companion,YTD May 2026
50942,SPECIF FKD KIDNEY SUPPORT sac/2 kg,180389,SPECIFIC CAT FKD KIDNEY SUPPORT 2 KG.,27,506,SPECIFIC,NUSERGA,Spain,DECHRA,Pet Food,Companion,YTD May 2026
90009,"M&D Senior, raza pequeña 1,5kg",440036,"MARLY & DAN Senior, raza pequeña 1,5kg",82,505,MARLY & DAN,NUSERGA,Spain,MARLY & DAN,0,Companion,YTD May 2026
11130,PRESC FEL K/D KIDNEY POULET sac/8 kg 605987,162540PD,FELINE K/D 8 KG.,8,504,HILLS PRESC,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
30364,PIPER PURE - CHICKEN WITH BROWN RICE 150G,220011,PIPER PLATINUM CHICKEN & RICE SOBRES (10X150GR) (POLLO Y ARROZ),43,504,PIPER,NUSERGA,Spain,NEFTYS FARMA,Pet Food,Companion,YTD May 2026
12843,ATUM GATO SCH 8X140G 21126004,300546,SCHESIR C&B CAT GELATINA ATUN CAJA (8 LATAS X 140GR),41,504,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
3652,CREDELIO GATO 0.5-2KG 12MG 6CP,73831,CREDELIO GATO 12 mg 0'5-2 kg 6 comp.,17,504,CREDELIO,NUSERGA,Spain,ELANCO,PHARMA (&NUT),Companion,YTD May 2026
39141,CEPHACARE 50 MG 100 CP,74493,CEPHACARE 50 MG. 100 COMP.,18,504,CEPHACARE,NUSERGA,Spain,ECUPHAR,PHARMA (&NUT),Companion,YTD May 2026
72222,"SCH Atún con dorada 12X85g. C&B húmedo, gelatina en bolsa.",300534,SCHESIR C&B CAT GELATINA ATUN CON DORADA CAJA (12 LATAS X 85GR),43,504,SCHESIR,NUSERGA,Spain,SCHESIR,Pet Food,Companion,YTD May 2026
26000,SPLAN CAN MATURE 6+ LARGE PLT sac/14 kg 604371,162299SP,CANINE MATURE ADULT +6 RAZAS GRANDES 14 KG.,7,504,HILLS SPLAN,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
36963,VERSIFEL FELV 25D,021021BI,VERSIFEL FELV 25 DOSIS (LEUKOCELL),2,503,VERSIFEL,NUSERGA,Spain,ZOETIS,PHARMA (&NUT),Companion,YTD May 2026
40870,URANOTEST DERMATOFITOS 4 TEST,75107,URANOTEST DERMATOFITOS 4 TEST,14,503,URANOTEST,NUSERGA,Spain,"DISTRIVET, S.L.",Medical Supplies,Companion,YTD May 2026
66994,SPECIFIC CDD-HY FOOD ALLERGEN MANAGEMENT 2KG,180432,SPECIFIC DOG CDD-HY FOOD ALLERGY MANAGEMENT 2 KG.,40,502,SPECIFIC,NUSERGA,Spain,DECHRA,Pet Food,Companion,YTD May 2026
21963,AMITY CAT LOW GRAIN KITTEN SALMON 2 KG,230208,AMITY CAT LOW GRAIN KITTEN SALMON 2 KG,57,502,AMITY,NUSERGA,Spain,"ALINATUR PETFOOD, S.L.",Pet Food,Companion,YTD May 2026
42946,DIALIX OXALATE PLUS 30 CHEWS,73335,DIALIX OXALATE PLUS 30 CHEWS,26,502,DIALIX,NUSERGA,Spain,VETNOVA,PHARMA (&NUT),Companion,YTD May 2026
38459,IPAKITINE PO CAO/GATO 180 GR,70853,IPAKITINE 180 GRS.,16,500,IPAKITINE,NUSERGA,Spain,VETOQUINOL,PHARMA (&NUT),Companion,YTD May 2026
21069,BRAVERY CAT SENIOR HERRING 2 KG,230216,BRAVERY CAT SENIOR HERRING 2 KG,43,500,BRAVERY,NUSERGA,Spain,"ALINATUR PETFOOD, S.L.",Pet Food,Companion,YTD May 2026
33418,IAMS PERRO ADULT R.GDES 12 KG,240015,IAMS PERRO ADULT R.GDES 12 KG,23,500,IAMS,NUSERGA,Spain,NEFTYS FARMA,Pet Food,Companion,YTD May 2026
14039,ADAPTIL SPRAY 60 ML.,72653,ADAPTIL SPRAY 60 ML.,34,499,ADAPTIL,NUSERGA,Spain,CEVA,PHARMA (&NUT),Companion,YTD May 2026
22328,HILL'S SP CANINE PERFECT WEIGHT RAZA MEDIANA 12K,162286SP,CANINE PERFECT WEIGHT MEDIUM 12 KG.,9,499,HILLS SPLAN,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
28933,CANINE METABOLIC CORDERO Y ARROZ 1.5 KG.,162531PD,CANINE METABOLIC CORDERO Y ARROZ 1.5 KG.,39,498,HILLS PRESC,NUSERGA,Spain,HILL'S,Pet Food,Companion,YTD May 2026
30525,RAFI CAT PATE ATUN STERILIZED CAJA (10 SOBRES X 100GR),390031,RAFI CAT PATE ATUN STERILIZED CAJA (10 SOBRES X 100GR),54,497,RAFI,NUSERGA,Spain,NEFTYS FARMA,Pet Food,Companion,YTD May 2026
24327,"GASA TEJIDO SIN TEJER (TNT) 7,5x7,5cm 30gr 4 CAPAS 100UDS (NUSERGA+)",60886,"GASA TEJIDO SIN TEJER (TNT) 7,5x7,5cm 30gr 4 CAPAS 100UDS (NUSERGA+)",379,496,GASA,NUSERGA,Spain,"GRUP GEPORK, S.A.",Medical Supplies,Companion,YTD May 2026
